day,hour,zone_id,zone_type,baseline_demand_kw,actual_demand_kw,grid_capacity_kw,load_ratio,stress_level,is_weekend
9,0,Z2,commercial,204.54,206.71,600.0,0.345,low,False
9,0,Z3,corridor,113.44,114.3,460.0,0.248,low,False
9,0,Z4,mixed,156.36,163.17,520.0,0.314,low,False
9,1,Z1,residential,91.93,94.96,380.0,0.25,low,False
9,1,Z2,commercial,204.89,214.04,600.0,0.357,low,False
9,1,Z3,corridor,115.85,113.9,460.0,0.248,low,False
9,1,Z4,mixed,163.18,167.6,520.0,0.322,low,False
9,2,Z1,residential,101.98,106.33,380.0,0.28,low,False
9,2,Z2,commercial,226.03,220.26,600.0,0.367,low,False
9,2,Z3,corridor,125.73,129.66,460.0,0.282,low,False
9,2,Z4,mixed,182.69,170.31,520.0,0.328,low,False
9,3,Z1,residential,96.46,104.79,380.0,0.276,low,False
9,3,Z2,commercial,223.15,215.29,600.0,0.359,low,False
9,3,Z3,corridor,122.63,129.01,460.0,0.28,low,False
9,3,Z4,mixed,171.31,180.59,520.0,0.347,low,False
9,4,Z1,residential,92.83,91.23,380.0,0.24,low,False
9,4,Z2,commercial,215.46,216.77,600.0,0.361,low,False
9,4,Z3,corridor,114.23,117.56,460.0,0.256,low,False
9,4,Z4,mixed,167.42,160.66,520.0,0.309,low,False
9,5,Z1,residential,218.69,214.2,380.0,0.564,medium,False
9,5,Z2,commercial,210.01,211.87,600.0,0.353,low,False
9,5,Z3,corridor,127.52,121.6,460.0,0.264,low,False
9,5,Z4,mixed,166.6,173.17,520.0,0.333,low,False
9,6,Z1,residential,220.5,207.32,380.0,0.546,medium,False
9,6,Z2,commercial,222.33,206.71,600.0,0.345,low,False
9,6,Z3,corridor,227.32,238.7,460.0,0.519,medium,False
9,6,Z4,mixed,284.43,268.18,520.0,0.516,medium,False
9,7,Z1,residential,201.98,213.75,380.0,0.562,medium,False
9,7,Z2,commercial,481.83,479.92,600.0,0.8,medium,False
9,7,Z3,corridor,625.13,629.28,460.0,1.368,critical,False
9,7,Z4,mixed,350.48,329.26,520.0,0.633,medium,False
9,8,Z1,residential,216.46,224.36,380.0,0.59,medium,False
9,8,Z2,commercial,506.14,481.9,600.0,0.803,high,False
9,8,Z3,corridor,682.59,673.77,460.0,1.465,critical,False
9,8,Z4,mixed,376.63,351.06,520.0,0.675,medium,False
9,9,Z1,residential,215.41,212.53,380.0,0.559,medium,False
9,9,Z2,commercial,464.13,474.77,600.0,0.791,medium,False
9,9,Z3,corridor,650.63,650.59,460.0,1.414,critical,False
9,9,Z4,mixed,368.34,364.87,520.0,0.702,medium,False
9,10,Z1,residential,230.4,210.54,380.0,0.554,medium,False
9,10,Z2,commercial,956.29,1003.9,600.0,1.673,critical,False
9,10,Z3,corridor,647.7,669.54,460.0,1.456,critical,False
9,10,Z4,mixed,346.5,357.45,520.0,0.687,medium,False
9,11,Z1,residential,232.21,230.78,380.0,0.607,medium,False
9,11,Z2,commercial,960.41,1005.39,600.0,1.676,critical,False
9,11,Z3,corridor,221.65,233.63,460.0,0.508,medium,False
9,11,Z4,mixed,288.17,280.59,520.0,0.54,medium,False
9,12,Z1,residential,218.14,220.01,380.0,0.579,medium,False
9,12,Z2,commercial,971.78,994.21,600.0,1.657,critical,False
9,12,Z3,corridor,222.84,221.89,460.0,0.482,low,False
9,12,Z4,mixed,269.28,272.61,520.0,0.524,medium,False
9,13,Z1,residential,229.64,229.79,380.0,0.605,medium,False
9,13,Z2,commercial,1009.03,986.22,600.0,1.644,critical,False
9,13,Z3,corridor,236.1,224.48,460.0,0.488,low,False
9,13,Z4,mixed,278.92,277.39,520.0,0.533,medium,False
9,14,Z1,residential,226.09,235.04,380.0,0.619,medium,False
9,14,Z2,commercial,958.76,1038.49,600.0,1.731,critical,False
9,14,Z3,corridor,214.41,223.73,460.0,0.486,low,False
9,14,Z4,mixed,280.82,273.13,520.0,0.525,medium,False
9,15,Z1,residential,215.18,229.66,380.0,0.604,medium,False
9,15,Z2,commercial,936.51,985.95,600.0,1.643,critical,False
9,15,Z3,corridor,225.58,215.41,460.0,0.468,low,False
9,15,Z4,mixed,287.13,299.37,520.0,0.576,medium,False
9,16,Z1,residential,223.49,235.06,380.0,0.619,medium,False
9,16,Z2,commercial,926.91,1009.61,600.0,1.683,critical,False
9,16,Z3,corridor,229.71,223.6,460.0,0.486,low,False
9,16,Z4,mixed,604.07,605.01,520.0,1.163,critical,False
9,17,Z1,residential,249.54,235.84,380.0,0.621,medium,False
9,17,Z2,commercial,222.18,221.13,600.0,0.369,low,False
9,17,Z3,corridor,651.18,674.01,460.0,1.465,critical,False
9,17,Z4,mixed,572.37,588.28,520.0,1.131,critical,False
9,18,Z1,residential,744.48,769.31,380.0,2.024,critical,False
9,18,Z2,commercial,265.18,269.94,600.0,0.45,low,False
9,18,Z3,corridor,651.72,635.85,460.0,1.382,critical,False
9,18,Z4,mixed,561.52,590.24,520.0,1.135,critical,False
9,19,Z1,residential,760.32,749.59,380.0,1.973,critical,False
9,19,Z2,commercial,265.51,268.92,600.0,0.448,low,False
9,19,Z3,corridor,686.36,650.83,460.0,1.415,critical,False
9,19,Z4,mixed,573.96,584.97,520.0,1.125,critical,False
9,20,Z1,residential,771.04,746.71,380.0,1.965,critical,False
9,20,Z2,commercial,273.28,274.93,600.0,0.458,low,False
9,20,Z3,corridor,670.03,673.32,460.0,1.464,critical,False
9,20,Z4,mixed,570.65,567.56,520.0,1.091,critical,False
9,21,Z1,residential,770.81,769.03,380.0,2.024,critical,False
9,21,Z2,commercial,272.24,279.3,600.0,0.466,low,False
9,21,Z3,corridor,679.37,653.17,460.0,1.42,critical,False
9,21,Z4,mixed,595.55,597.25,520.0,1.149,critical,False
9,22,Z1,residential,718.27,815.8,380.0,2.147,critical,False
9,22,Z2,commercial,213.72,210.47,600.0,0.351,low,False
9,22,Z3,corridor,117.04,115.09,460.0,0.25,low,False
9,22,Z4,mixed,270.89,282.96,520.0,0.544,medium,False
9,23,Z1,residential,86.47,87.84,380.0,0.231,low,False
9,23,Z2,commercial,204.75,204.67,600.0,0.341,low,False
9,23,Z3,corridor,117.91,116.95,460.0,0.254,low,False
9,23,Z4,mixed,162.7,161.79,520.0,0.311,low,False
10,0,Z1,residential,96.96,93.22,380.0,0.245,low,False
10,0,Z2,commercial,213.05,211.89,600.0,0.353,low,False
10,0,Z3,corridor,122.28,130.82,460.0,0.284,low,False
10,0,Z4,mixed,174.46,166.44,520.0,0.32,low,False
10,1,Z1,residential,89.64,93.52,380.0,0.246,low,False
10,1,Z2,commercial,212.87,203.04,600.0,0.338,low,False
10,1,Z3,corridor,115.15,116.29,460.0,0.253,low,False
10,1,Z4,mixed,172.92,158.42,520.0,0.305,low,False
10,2,Z1,residential,97.54,98.5,380.0,0.259,low,False
10,2,Z2,commercial,221.9,231.44,600.0,0.386,low,False
10,2,Z3,corridor,127.23,123.04,460.0,0.267,low,False
10,2,Z4,mixed,175.87,168.84,520.0,0.325,low,False
10,3,Z1,residential,104.91,103.32,380.0,0.272,low,False
10,3,Z2,commercial,220.44,225.54,600.0,0.376,low,False
10,3,Z3,corridor,127.3,131.04,460.0,0.285,low,False
10,3,Z4,mixed,189.79,176.17,520.0,0.339,low,False
10,4,Z1,residential,97.46,93.32,380.0,0.246,low,False
10,4,Z2,commercial,224.68,215.41,600.0,0.359,low,False
10,4,Z3,corridor,122.62,122.76,460.0,0.267,low,False
10,4,Z4,mixed,169.38,167.99,520.0,0.323,low,False
10,5,Z1,residential,232.68,234.13,380.0,0.616,medium,False
10,5,Z2,commercial,228.03,219.48,600.0,0.366,low,False
10,5,Z3,corridor,127.7,124.45,460.0,0.271,low,False
10,5,Z4,mixed,183.81,183.41,520.0,0.353,low,False
10,6,Z1,residential,229.68,216.77,380.0,0.57,medium,False
10,6,Z2,commercial,209.18,212.69,600.0,0.354,low,False
10,6,Z3,corridor,228.29,231.62,460.0,0.504,medium,False
10,6,Z4,mixed,280.03,285.38,520.0,0.549,medium,False
10,7,Z1,residential,211.19,212.29,380.0,0.559,medium,False
10,7,Z2,commercial,496.12,497.29,600.0,0.829,high,False
10,7,Z3,corridor,685.46,670.14,460.0,1.457,critical,False
10,7,Z4,mixed,346.39,366.64,520.0,0.705,medium,False
10,8,Z1,residential,242.35,234.62,380.0,0.617,medium,False
10,8,Z2,commercial,494.89,499.88,600.0,0.833,high,False
10,8,Z3,corridor,720.21,736.58,460.0,1.601,critical,False
10,8,Z4,mixed,374.28,383.96,520.0,0.738,medium,False
10,9,Z1,residential,231.37,223.95,380.0,0.589,medium,False
10,9,Z2,commercial,518.02,472.65,600.0,0.788,medium,False
10,9,Z3,corridor,691.19,702.72,460.0,1.528,critical,False
10,9,Z4,mixed,365.71,391.5,520.0,0.753,medium,False
10,10,Z1,residential,238.29,244.91,380.0,0.644,medium,False
10,10,Z2,commercial,966.86,1022.4,600.0,1.704,critical,False
10,10,Z3,corridor,685.93,699.62,460.0,1.521,critical,False
10,10,Z4,mixed,376.73,374.14,520.0,0.72,medium,False
10,11,Z1,residential,238.5,235.21,380.0,0.619,medium,False
10,11,Z2,commercial,979.11,1006.66,600.0,1.678,critical,False
10,11,Z3,corridor,237.29,227.69,460.0,0.495,low,False
10,11,Z4,mixed,294.54,307.19,520.0,0.591,medium,False
10,12,Z1,residential,241.36,250.79,380.0,0.66,medium,False
10,12,Z2,commercial,923.01,1012.03,600.0,1.687,critical,False
10,12,Z3,corridor,234.28,236.67,460.0,0.514,medium,False
10,12,Z4,mixed,312.6,302.73,520.0,0.582,medium,False
10,13,Z1,residential,250.15,245.25,380.0,0.645,medium,False
10,13,Z2,commercial,1030.42,977.84,600.0,1.63,critical,False
10,13,Z3,corridor,250.14,236.19,460.0,0.513,medium,False
10,13,Z4,mixed,289.32,315.51,520.0,0.607,medium,False
10,14,Z1,residential,228.85,230.67,380.0,0.607,medium,False
10,14,Z2,commercial,1009.57,1000.36,600.0,1.667,critical,False
10,14,Z3,corridor,219.57,218.23,460.0,0.474,low,False
10,14,Z4,mixed,295.88,280.34,520.0,0.539,medium,False
10,15,Z1,residential,219.34,221.9,380.0,0.584,medium,False
10,15,Z2,commercial,982.82,1030.91,600.0,1.718,critical,False
10,15,Z3,corridor,229.85,230.49,460.0,0.501,medium,False
10,15,Z4,mixed,265.65,272.89,520.0,0.525,medium,False
10,16,Z1,residential,221.88,231.71,380.0,0.61,medium,False
10,16,Z2,commercial,985.78,980.91,600.0,1.635,critical,False
10,16,Z3,corridor,229.37,237.14,460.0,0.516,medium,False
10,16,Z4,mixed,610.4,589.36,520.0,1.133,critical,False
10,17,Z1,residential,239.06,237.54,380.0,0.625,medium,False
10,17,Z2,commercial,204.44,214.96,600.0,0.358,low,False
10,17,Z3,corridor,692.35,689.72,460.0,1.499,critical,False
10,17,Z4,mixed,564.7,587.51,520.0,1.13,critical,False
10,18,Z1,residential,796.25,788.77,380.0,2.076,critical,False
10,18,Z2,commercial,293.16,280.96,600.0,0.468,low,False
10,18,Z3,corridor,662.94,686.9,460.0,1.493,critical,False
10,18,Z4,mixed,580.05,571.76,520.0,1.1,critical,False
10,19,Z1,residential,772.84,793.32,380.0,2.088,critical,False
10,19,Z2,commercial,289.49,292.56,600.0,0.488,low,False
10,19,Z3,corridor,698.18,667.18,460.0,1.45,critical,False
10,19,Z4,mixed,616.33,593.27,520.0,1.141,critical,False
10,20,Z1,residential,772.24,819.89,380.0,2.158,critical,False
10,20,Z2,commercial,279.52,283.79,600.0,0.473,low,False
10,20,Z3,corridor,690.77,715.84,460.0,1.556,critical,False
10,20,Z4,mixed,602.3,609.76,520.0,1.173,critical,False
10,21,Z1,residential,810.69,783.33,380.0,2.061,critical,False
10,21,Z2,commercial,311.42,284.73,600.0,0.475,low,False
10,21,Z3,corridor,659.79,693.95,460.0,1.509,critical,False
10,21,Z4,mixed,584.45,585.62,520.0,1.126,critical,False
10,22,Z1,residential,785.43,767.76,380.0,2.02,critical,False
10,22,Z2,commercial,212.11,204.73,600.0,0.341,low,False
10,22,Z3,corridor,125.45,119.78,460.0,0.26,low,False
10,22,Z4,mixed,291.39,293.17,520.0,0.564,medium,False
10,23,Z1,residential,95.56,97.55,380.0,0.257,low,False
10,23,Z2,commercial,211.66,212.24,600.0,0.354,low,False
10,23,Z3,corridor,119.76,115.54,460.0,0.251,low,False
10,23,Z4,mixed,175.09,166.3,520.0,0.32,low,False
11,0,Z1,residential,107.03,102.94,380.0,0.271,low,False
11,0,Z2,commercial,237.01,224.79,600.0,0.375,low,False
11,0,Z3,corridor,132.98,133.23,460.0,0.29,low,False
11,0,Z4,mixed,187.09,178.64,520.0,0.344,low,False
11,1,Z1,residential,94.51,97.02,380.0,0.255,low,False
11,1,Z2,commercial,227.81,222.62,600.0,0.371,low,False
11,1,Z3,corridor,124.83,122.12,460.0,0.265,low,False
11,1,Z4,mixed,176.34,174.74,520.0,0.336,low,False
11,2,Z1,residential,112.44,109.54,380.0,0.288,low,False
11,2,Z2,commercial,242.71,246.34,600.0,0.411,low,False
11,2,Z3,corridor,134.79,140.05,460.0,0.304,low,False
11,2,Z4,mixed,191.1,189.66,520.0,0.365,low,False
11,3,Z1,residential,104.36,103.86,380.0,0.273,low,False
11,3,Z2,commercial,226.76,219.25,600.0,0.365,low,False
11,3,Z3,corridor,130.21,137.93,460.0,0.3,low,False
11,3,Z4,mixed,173.7,175.95,520.0,0.338,low,False
11,4,Z1,residential,95.82,98.65,380.0,0.26,low,False
11,4,Z2,commercial,227.42,229.6,600.0,0.383,low,False
11,4,Z3,corridor,126.58,124.14,460.0,0.27,low,False
11,4,Z4,mixed,169.85,168.06,520.0,0.323,low,False
11,5,Z1,residential,249.56,239.66,380.0,0.631,medium,False
11,5,Z2,commercial,216.49,218.03,600.0,0.363,low,False
11,5,Z3,corridor,127.84,129.95,460.0,0.282,low,False
11,5,Z4,mixed,182.19,172.75,520.0,0.332,low,False
11,6,Z1,residential,221.49,225.78,380.0,0.594,medium,False
11,6,Z2,commercial,238.93,223.98,600.0,0.373,low,False
11,6,Z3,corridor,242.41,227.16,460.0,0.494,low,False
11,6,Z4,mixed,284.09,301.15,520.0,0.579,medium,False
11,7,Z1,residential,230.79,221.0,380.0,0.582,medium,False
11,7,Z2,commercial,517.92,532.85,600.0,0.888,high,False
11,7,Z3,corridor,694.73,691.58,460.0,1.503,critical,False
11,7,Z4,mixed,385.62,401.23,520.0,0.772,medium,False
11,8,Z1,residential,242.84,251.8,380.0,0.663,medium,False
11,8,Z2,commercial,536.3,508.83,600.0,0.848,high,False
11,8,Z3,corridor,717.85,717.72,460.0,1.56,critical,False
11,8,Z4,mixed,400.52,395.22,520.0,0.76,medium,False
11,9,Z1,residential,229.54,232.71,380.0,0.612,medium,False
11,9,Z2,commercial,518.56,527.38,600.0,0.879,high,False
11,9,Z3,corridor,713.75,724.73,460.0,1.576,critical,False
11,9,Z4,mixed,401.49,387.87,520.0,0.746,medium,False
11,10,Z1,residential,247.06,232.0,380.0,0.611,medium,False
11,10,Z2,commercial,1071.42,1034.42,600.0,1.724,critical,False
11,10,Z3,corridor,691.91,751.91,460.0,1.635,critical,False
11,10,Z4,mixed,401.29,381.39,520.0,0.733,medium,False
11,11,Z1,residential,246.08,244.0,380.0,0.642,medium,False
11,11,Z2,commercial,1059.6,1036.39,600.0,1.727,critical,False
11,11,Z3,corridor,238.49,240.44,460.0,0.523,medium,False
11,11,Z4,mixed,317.66,319.66,520.0,0.615,medium,False
11,12,Z1,residential,243.73,257.53,380.0,0.678,medium,False
11,12,Z2,commercial,1026.8,1020.0,600.0,1.7,critical,False
11,12,Z3,corridor,241.12,259.66,460.0,0.564,medium,False
11,12,Z4,mixed,302.95,322.22,520.0,0.62,medium,False
11,13,Z1,residential,248.82,244.41,380.0,0.643,medium,False
11,13,Z2,commercial,1048.71,1021.8,600.0,1.703,critical,False
11,13,Z3,corridor,258.97,247.12,460.0,0.537,medium,False
11,13,Z4,mixed,311.45,305.43,520.0,0.587,medium,False
11,14,Z1,residential,251.53,236.9,380.0,0.623,medium,False
11,14,Z2,commercial,1059.73,1088.6,600.0,1.814,critical,False
11,14,Z3,corridor,235.83,238.42,460.0,0.518,medium,False
11,14,Z4,mixed,289.07,289.93,520.0,0.558,medium,False
11,15,Z1,residential,250.68,255.25,380.0,0.672,medium,False
11,15,Z2,commercial,1093.37,1065.41,600.0,1.776,critical,False
11,15,Z3,corridor,247.13,231.32,460.0,0.503,medium,False
11,15,Z4,mixed,308.34,305.7,520.0,0.588,medium,False
11,16,Z1,residential,234.64,236.29,380.0,0.622,medium,False
11,16,Z2,commercial,1037.04,1065.77,600.0,1.776,critical,False
11,16,Z3,corridor,238.76,228.46,460.0,0.497,low,False
11,16,Z4,mixed,639.69,625.02,520.0,1.202,critical,False
11,17,Z1,residential,245.24,251.31,380.0,0.661,medium,False
11,17,Z2,commercial,221.0,222.64,600.0,0.371,low,False
11,17,Z3,corridor,705.09,730.44,460.0,1.588,critical,False
11,17,Z4,mixed,611.45,640.52,520.0,1.232,critical,False
11,18,Z1,residential,849.45,825.41,380.0,2.172,critical,False
11,18,Z2,commercial,283.7,289.6,600.0,0.483,low,False
11,18,Z3,corridor,699.64,730.67,460.0,1.588,critical,False
11,18,Z4,mixed,615.23,605.52,520.0,1.164,critical,False
11,19,Z1,residential,797.49,808.69,380.0,2.128,critical,False
11,19,Z2,commercial,281.41,269.11,600.0,0.449,low,False
11,19,Z3,corridor,730.53,668.3,460.0,1.453,critical,False
11,19,Z4,mixed,632.89,629.07,520.0,1.21,critical,False
11,20,Z1,residential,825.41,809.12,380.0,2.129,critical,False
11,20,Z2,commercial,278.67,291.07,600.0,0.485,low,False
11,20,Z3,corridor,699.4,698.7,460.0,1.519,critical,False
11,20,Z4,mixed,629.55,605.46,520.0,1.164,critical,False
11,21,Z1,residential,850.96,852.96,380.0,2.245,critical,False
11,21,Z2,commercial,293.92,285.41,600.0,0.476,low,False
11,21,Z3,corridor,738.8,738.42,460.0,1.605,critical,False
11,21,Z4,mixed,627.4,632.92,520.0,1.217,critical,False
11,22,Z1,residential,814.26,852.13,380.0,2.242,critical,False
11,22,Z2,commercial,232.92,238.96,600.0,0.398,low,False
11,22,Z3,corridor,138.22,135.15,460.0,0.294,low,False
11,22,Z4,mixed,305.36,307.06,520.0,0.591,medium,False
11,23,Z1,residential,105.59,109.44,380.0,0.288,low,False
11,23,Z2,commercial,222.43,228.32,600.0,0.381,low,False
11,23,Z3,corridor,135.63,130.39,460.0,0.283,low,False
11,23,Z4,mixed,190.52,181.39,520.0,0.349,low,False
12,0,Z1,residential,143.33,124.42,380.0,0.327,low,True
12,0,Z2,commercial,278.12,283.1,600.0,0.472,low,True
12,0,Z3,corridor,166.74,162.73,460.0,0.354,low,True
12,0,Z4,mixed,221.91,216.34,520.0,0.416,low,True
12,1,Z1,residential,115.12,115.9,380.0,0.305,low,True
12,1,Z2,commercial,265.5,251.78,600.0,0.42,low,True
12,1,Z3,corridor,159.57,150.96,460.0,0.328,low,True
12,1,Z4,mixed,208.39,210.77,520.0,0.405,low,True
12,2,Z1,residential,135.48,129.9,380.0,0.342,low,True
12,2,Z2,commercial,271.64,267.51,600.0,0.446,low,True
12,2,Z3,corridor,163.83,156.07,460.0,0.339,low,True
12,2,Z4,mixed,226.43,206.6,520.0,0.397,low,True
12,3,Z1,residential,133.26,125.52,380.0,0.33,low,True
12,3,Z2,commercial,280.45,268.06,600.0,0.447,low,True
12,3,Z3,corridor,165.77,160.02,460.0,0.348,low,True
12,3,Z4,mixed,229.88,235.85,520.0,0.454,low,True
12,4,Z1,residential,114.32,122.17,380.0,0.322,low,True
12,4,Z2,commercial,255.89,262.99,600.0,0.438,low,True
12,4,Z3,corridor,146.64,153.72,460.0,0.334,low,True
12,4,Z4,mixed,209.88,219.19,520.0,0.422,low,True
12,5,Z1,residential,284.08,291.65,380.0,0.767,medium,True
12,5,Z2,commercial,264.33,264.27,600.0,0.44,low,True
12,5,Z3,corridor,141.63,149.57,460.0,0.325,low,True
12,5,Z4,mixed,216.21,203.55,520.0,0.391,low,True
12,6,Z1,residential,285.02,272.77,380.0,0.718,medium,True
12,6,Z2,commercial,282.11,262.27,600.0,0.437,low,True
12,6,Z3,corridor,302.86,276.64,460.0,0.601,medium,True
12,6,Z4,mixed,336.67,379.65,520.0,0.73,medium,True
12,7,Z1,residential,261.57,271.54,380.0,0.715,medium,True
12,7,Z2,commercial,579.17,617.29,600.0,1.029,critical,True
12,7,Z3,corridor,839.26,840.62,460.0,1.827,critical,True
12,7,Z4,mixed,466.03,463.89,520.0,0.892,high,True
12,8,Z1,residential,285.4,278.02,380.0,0.732,medium,True
12,8,Z2,commercial,607.52,605.58,600.0,1.009,critical,True
12,8,Z3,corridor,805.13,839.43,460.0,1.825,critical,True
12,8,Z4,mixed,464.66,443.31,520.0,0.853,high,True
12,9,Z1,residential,272.61,268.25,380.0,0.706,medium,True
12,9,Z2,commercial,608.06,587.42,600.0,0.979,high,True
12,9,Z3,corridor,805.57,853.64,460.0,1.856,critical,True
12,9,Z4,mixed,463.31,451.86,520.0,0.869,high,True
12,10,Z1,residential,290.31,282.13,380.0,0.742,medium,True
12,10,Z2,commercial,1318.49,1225.4,600.0,2.042,critical,True
12,10,Z3,corridor,843.81,863.7,460.0,1.878,critical,True
12,10,Z4,mixed,449.74,462.13,520.0,0.889,high,True
12,11,Z1,residential,288.46,312.43,380.0,0.822,high,True
12,11,Z2,commercial,1236.07,1213.08,600.0,2.022,critical,True
12,11,Z3,corridor,302.38,293.61,460.0,0.638,medium,True
12,11,Z4,mixed,353.05,353.51,520.0,0.68,medium,True
12,12,Z1,residential,287.71,278.61,380.0,0.733,medium,True
12,12,Z2,commercial,1237.78,1195.04,600.0,1.992,critical,True
12,12,Z3,corridor,282.36,281.54,460.0,0.612,medium,True
12,12,Z4,mixed,332.37,354.59,520.0,0.682,medium,True
12,13,Z1,residential,307.87,299.03,380.0,0.787,medium,True
12,13,Z2,commercial,1300.79,1312.79,600.0,2.188,critical,True
12,13,Z3,corridor,287.35,298.81,460.0,0.65,medium,True
12,13,Z4,mixed,349.76,356.9,520.0,0.686,medium,True
12,14,Z1,residential,310.81,289.2,380.0,0.761,medium,True
12,14,Z2,commercial,1303.17,1248.7,600.0,2.081,critical,True
12,14,Z3,corridor,273.9,279.73,460.0,0.608,medium,True
12,14,Z4,mixed,367.37,350.02,520.0,0.673,medium,True
12,15,Z1,residential,298.05,303.5,380.0,0.799,medium,True
12,15,Z2,commercial,1291.2,1302.59,600.0,2.171,critical,True
12,15,Z3,corridor,294.68,293.03,460.0,0.637,medium,True
12,15,Z4,mixed,387.61,374.38,520.0,0.72,medium,True
12,16,Z1,residential,285.65,309.65,380.0,0.815,high,True
12,16,Z2,commercial,1282.32,1269.07,600.0,2.115,critical,True
12,16,Z3,corridor,298.65,289.05,460.0,0.628,medium,True
12,16,Z4,mixed,741.2,723.78,520.0,1.392,critical,True
12,17,Z1,residential,289.15,295.23,380.0,0.777,medium,True
12,17,Z2,commercial,290.72,257.88,600.0,0.43,low,True
12,17,Z3,corridor,846.2,842.17,460.0,1.831,critical,True
12,17,Z4,mixed,760.24,714.37,520.0,1.374,critical,True
12,18,Z1,residential,922.7,1000.32,380.0,2.632,critical,True
12,18,Z2,commercial,332.99,351.21,600.0,0.585,medium,True
12,18,Z3,corridor,848.87,851.47,460.0,1.851,critical,True
12,18,Z4,mixed,707.01,775.18,520.0,1.491,critical,True
12,19,Z1,residential,970.46,970.55,380.0,2.554,critical,True
12,19,Z2,commercial,325.68,364.0,600.0,0.607,medium,True
12,19,Z3,corridor,829.57,825.17,460.0,1.794,critical,True
12,19,Z4,mixed,733.96,738.78,520.0,1.421,critical,True
12,20,Z1,residential,946.81,997.95,380.0,2.626,critical,True
12,20,Z2,commercial,347.53,337.38,600.0,0.562,medium,True
12,20,Z3,corridor,851.38,816.02,460.0,1.774,critical,True
12,20,Z4,mixed,719.31,751.95,520.0,1.446,critical,True
12,21,Z1,residential,950.6,968.38,380.0,2.548,critical,True
12,21,Z2,commercial,336.53,342.97,600.0,0.572,medium,True
12,21,Z3,corridor,839.49,872.62,460.0,1.897,critical,True
12,21,Z4,mixed,727.05,734.49,520.0,1.412,critical,True
12,22,Z1,residential,983.8,1031.4,380.0,2.714,critical,True
12,22,Z2,commercial,271.2,270.26,600.0,0.45,low,True
12,22,Z3,corridor,154.5,150.72,460.0,0.328,low,True
12,22,Z4,mixed,370.81,366.89,520.0,0.706,medium,True
12,23,Z1,residential,124.06,126.52,380.0,0.333,low,True
12,23,Z2,commercial,280.34,277.18,600.0,0.462,low,True
12,23,Z3,corridor,160.17,160.98,460.0,0.35,low,True
12,23,Z4,mixed,229.13,227.31,520.0,0.437,low,True
13,0,Z1,residential,120.79,128.15,380.0,0.337,low,True
13,0,Z2,commercial,266.83,277.66,600.0,0.463,low,True
13,0,Z3,corridor,163.5,155.98,460.0,0.339,low,True
13,0,Z4,mixed,223.32,229.48,520.0,0.441,low,True
13,1,Z1,residential,132.02,130.11,380.0,0.342,low,True
13,1,Z2,commercial,290.09,281.16,600.0,0.469,low,True
13,1,Z3,corridor,168.61,161.67,460.0,0.351,low,True
13,1,Z4,mixed,222.25,211.14,520.0,0.406,low,True
13,2,Z1,residential,136.57,128.14,380.0,0.337,low,True
13,2,Z2,commercial,280.72,288.26,600.0,0.48,low,True
13,2,Z3,corridor,168.16,162.51,460.0,0.353,low,True
13,2,Z4,mixed,235.45,224.09,520.0,0.431,low,True
13,3,Z1,residential,136.74,144.14,380.0,0.379,low,True
13,3,Z2,commercial,300.24,289.18,600.0,0.482,low,True
13,3,Z3,corridor,158.65,170.17,460.0,0.37,low,True
13,3,Z4,mixed,235.07,223.31,520.0,0.429,low,True
13,4,Z1,residential,133.09,127.05,380.0,0.334,low,True
13,4,Z2,commercial,289.79,264.29,600.0,0.44,low,True
13,4,Z3,corridor,155.53,164.55,460.0,0.358,low,True
13,4,Z4,mixed,217.27,221.6,520.0,0.426,low,True
13,5,Z1,residential,325.92,315.14,380.0,0.829,high,True
13,5,Z2,commercial,290.44,277.75,600.0,0.463,low,True
13,5,Z3,corridor,168.14,167.8,460.0,0.365,low,True
13,5,Z4,mixed,228.2,224.73,520.0,0.432,low,True
13,6,Z1,residential,272.03,278.25,380.0,0.732,medium,True
13,6,Z2,commercial,270.36,280.22,600.0,0.467,low,True
13,6,Z3,corridor,280.63,309.73,460.0,0.673,medium,True
13,6,Z4,mixed,364.64,352.2,520.0,0.677,medium,True
13,7,Z1,residential,306.6,280.51,380.0,0.738,medium,True
13,7,Z2,commercial,635.77,614.58,600.0,1.024,critical,True
13,7,Z3,corridor,859.0,899.97,460.0,1.956,critical,True
13,7,Z4,mixed,506.43,490.25,520.0,0.943,high,True
13,8,Z1,residential,284.21,287.35,380.0,0.756,medium,True
13,8,Z2,commercial,629.88,622.95,600.0,1.038,critical,True
13,8,Z3,corridor,886.05,826.48,460.0,1.797,critical,True
13,8,Z4,mixed,488.68,470.28,520.0,0.904,high,True
13,9,Z1,residential,275.25,274.66,380.0,0.723,medium,True
13,9,Z2,commercial,628.08,607.79,600.0,1.013,critical,True
13,9,Z3,corridor,904.1,836.7,460.0,1.819,critical,True
13,9,Z4,mixed,448.73,454.74,520.0,0.875,high,True
13,10,Z1,residential,315.07,303.79,380.0,0.799,medium,True
13,10,Z2,commercial,1259.83,1273.37,600.0,2.122,critical,True
13,10,Z3,corridor,927.19,863.46,460.0,1.877,critical,True
13,10,Z4,mixed,462.17,476.75,520.0,0.917,high,True
13,11,Z1,residential,291.37,315.32,380.0,0.83,high,True
13,11,Z2,commercial,1263.17,1265.38,600.0,2.109,critical,True
